Date,Price
2014-10-30,746968388
2014-10-31,902688490
2014-11-01,798851230
2014-11-02,916182357
2014-11-03,947306294
2014-11-04,519214240
2014-11-05,978486649
2014-11-06,760026187
2014-11-07,726539518
2014-11-08,646524071
2014-11-09,878972586
2014-11-10,504768896
2014-11-11,704811918
2014-11-12,576808731
2014-11-13,565309389
2014-11-14,798344791
2014-11-15,642274186
2014-11-16,583705505
2014-11-17,697446235
2014-11-18,925159565
2014-11-19,527516176
2014-11-20,652394836
2014-11-21,810851885
2014-11-22,560553209
2014-11-23,963955563
2014-11-24,985615234
2014-11-25,990270737
2014-11-26,754465371
2014-11-27,543738561
2014-11-28,786510040
2014-11-29,649063761
2014-11-30,987072238
2014-12-01,933103696
2014-12-02,673149240
2014-12-03,782647063
2014-12-04,769198523
2014-12-05,815997399
2014-12-06,700346813
2014-12-07,767890598
2014-12-08,507978079
2014-12-09,759625006
2014-12-10,629953630
2014-12-11,894103585
2014-12-12,581663226
2014-12-13,846160103
2014-12-14,855977747
2014-12-15,778730592
2014-12-16,517601630
2014-12-17,862527294
2014-12-18,733694404
2014-12-19,803286352
2014-12-20,975647722
2014-12-21,929856477
2014-12-22,759131462
2014-12-23,715179643
2014-12-24,953531291
2014-12-25,576794430
2014-12-26,921988621
2014-12-27,884580669
2014-12-28,575657282
2014-12-29,763039341
2014-12-30,936592611
2014-12-31,531158024
2015-01-01,824545218
2015-01-02,523574436
2015-01-03,756731130
2015-01-04,930079993
2015-01-05,764963657
2015-01-06,950950115
2015-01-07,750127561
2015-01-08,999686841
2015-01-09,849650228
2015-01-10,974062590
2015-01-11,610318132
2015-01-12,679466767
2015-01-13,677181029
2015-01-14,945085954
2015-01-15,632575606
2015-01-16,521723560
2015-01-17,615109356
2015-01-18,855118926
2015-01-19,693869191
2015-01-20,736892510
2015-01-21,923751071
2015-01-22,615996187
2015-01-23,936863236
2015-01-24,619348746
2015-01-25,548351022
2015-01-26,518556660
2015-01-27,776606543
2015-01-28,508428489
2015-01-29,967941334
2015-01-30,671740475
2015-01-31,845251942
2015-02-01,986272033
2015-02-02,818649243
2015-02-03,715514762
2015-02-04,695696385
2015-02-05,972205659
2015-02-06,906457681
2015-02-07,891530493
2015-02-08,607500867
2015-02-09,661786986
2015-02-10,738371948
2015-02-11,833170852
2015-02-12,878144730
2015-02-13,746092082
2015-02-14,802452955
2015-02-15,579566717
2015-02-16,976792619
2015-02-17,557080248
2015-02-18,872006395
2015-02-19,869743522
2015-02-20,847794624
2015-02-21,800719772
2015-02-22,808941606
2015-02-23,948878736
2015-02-24,795999679
2015-02-25,889512754
2015-02-26,763220349
2015-02-27,651317196
2015-02-28,796076179
2015-03-01,953067787
2015-03-02,699430511
2015-03-03,844029875
2015-03-04,706978483
2015-03-05,987123008
2015-03-06,741295837
2015-03-07,871231562
2015-03-08,802327163
2015-03-09,546005391
2015-03-10,583865617
2015-03-11,514721540
2015-03-12,719434750
2015-03-13,807139631
2015-03-14,961248997
2015-03-15,765866466
2015-03-16,654717967
2015-03-17,973908382
2015-03-18,671048998
2015-03-19,808009792
2015-03-20,581106931
2015-03-21,734847728
2015-03-22,708274736
2015-03-23,871997965
2015-03-24,997558053
2015-03-25,985366097
2015-03-26,706741710
2015-03-27,626484526
2015-03-28,873903353
2015-03-29,534226369
2015-03-30,556894596
2015-03-31,876730786
2015-04-01,850814414
2015-04-02,754506392
2015-04-03,878822445
2015-04-04,579987292
2015-04-05,916773709
2015-04-06,635680346
2015-04-07,532256241
2015-04-08,930774333
2015-04-09,640427356
2015-04-10,993391449
2015-04-11,686754005
2015-04-12,767529787
2015-04-13,766330095
2015-04-14,668116957
2015-04-15,799397522
2015-04-16,502786981
2015-04-17,851443455
2015-04-18,782256319
2015-04-19,714126151
2015-04-20,743738714
2015-04-21,633034976
2015-04-22,653749685
2015-04-23,599642401
2015-04-24,650426915
2015-04-25,929334817
2015-04-26,675587264
2015-04-27,810012371
2015-04-28,690789498
2015-04-29,926720275
2015-04-30,516054415
2015-05-01,594088465
2015-05-02,626356298
2015-05-03,588710473
2015-05-04,539746977
2015-05-05,790056578
2015-05-06,653117389
2015-05-07,842059546
2015-05-08,974546026
2015-05-09,638181905
2015-05-10,602968671
2015-05-11,576629713
2015-05-12,893521304
2015-05-13,648373048
2015-05-14,735762151
2015-05-15,749388438
2015-05-16,881269210
2015-05-17,552809462
2015-05-18,752933402
2015-05-19,522218274
2015-05-20,769220426
2015-05-21,597415655
2015-05-22,886746835
2015-05-23,948953888
2015-05-24,741129171
2015-05-25,827016458
2015-05-26,968447971
2015-05-27,852445688
2015-05-28,657532993
2015-05-29,530396381
2015-05-30,939418242
2015-05-31,655086216
2015-06-01,771180394
2015-06-02,742189721
2015-06-03,828144552
2015-06-04,648591762
2015-06-05,743420089
2015-06-06,918169687
2015-06-07,882313087
2015-06-08,531412629
2015-06-09,996100265
2015-06-10,974902419
2015-06-11,596294291
2015-06-12,591612070
2015-06-13,727650752
2015-06-14,722871246
2015-06-15,779402515
2015-06-16,507376917
2015-06-17,702098273
2015-06-18,613041714
2015-06-19,952547889
2015-06-20,738843261
2015-06-21,819149711
2015-06-22,712567138
2015-06-23,598002820
2015-06-24,829514644
2015-06-25,751090081
2015-06-26,565295571
2015-06-27,758237209
2015-06-28,587220292
2015-06-29,631085998
2015-06-30,824631119
2015-07-01,977403108
2015-07-02,991232119
2015-07-03,690031407
2015-07-04,850930945
2015-07-05,699563946
2015-07-06,590855807
2015-07-07,818673641
2015-07-08,636846899
2015-07-09,587080627
2015-07-10,700530893
2015-07-11,630351717
2015-07-12,617376485
2015-07-13,753484181
2015-07-14,929148785
2015-07-15,991500193
2015-07-16,784391458
2015-07-17,817541231
2015-07-18,605935716
2015-07-19,659906589
2015-07-20,970113943
2015-07-21,560531151
2015-07-22,696449528
2015-07-23,847076288
2015-07-24,778828471
2015-07-25,687101176
2015-07-26,802139536
2015-07-27,847479643
2015-07-28,527311158
2015-07-29,685883183
2015-07-30,806079787
2015-07-31,719338154
2015-08-01,621495848
2015-08-02,586100598
2015-08-03,565713102
2015-08-04,688017612
2015-08-05,970258246
2015-08-06,614486551
2015-08-07,921151285
2015-08-08,664288682
2015-08-09,826927704
2015-08-10,705126811
2015-08-11,701059907
2015-08-12,813316518
2015-08-13,684283972
2015-08-14,534901602
2015-08-15,929739620
2015-08-16,948344391
2015-08-17,509719412
2015-08-18,936861637
2015-08-19,592967424
2015-08-20,538561638
2015-08-21,851505694
2015-08-22,683589627
2015-08-23,820758767
2015-08-24,928256776
2015-08-25,775390818
2015-08-26,634134016
2015-08-27,550856865
2015-08-28,952454685
2015-08-29,897738719
2015-08-30,930520273
2015-08-31,992703030
2015-09-01,670302350
2015-09-02,645412309
2015-09-03,862700066
2015-09-04,560024851
2015-09-05,724736774
2015-09-06,578307359
2015-09-07,973784621
2015-09-08,851588693
2015-09-09,773955893
2015-09-10,527372643
2015-09-11,841146076
2015-09-12,936904156
2015-09-13,599257453
2015-09-14,679521777
2015-09-15,997962267
2015-09-16,968091471
2015-09-17,570161402
2015-09-18,570312413
2015-09-19,563654462
2015-09-20,577973046
2015-09-21,929630964
2015-09-22,824340508
2015-09-23,732822252
2015-09-24,626142902
2015-09-25,793696773
2015-09-26,713614014
2015-09-27,574521452
2015-09-28,959521240
2015-09-29,688059790
2015-09-30,759797654
2015-10-01,920259188
2015-10-02,874226494
2015-10-03,699120546
2015-10-04,938432883
2015-10-05,765941022
2015-10-06,794924571
2015-10-07,717485756
2015-10-08,737064204
2015-10-09,859161643
2015-10-10,801117768
2015-10-11,565719373
2015-10-12,524462064
2015-10-13,570695747
2015-10-14,570337926
2015-10-15,612980365
2015-10-16,815098381
2015-10-17,503799637
2015-10-18,549574553
2015-10-19,648952594
2015-10-20,825494307
2015-10-21,832609466
2015-10-22,616351266
2015-10-23,624458216
2015-10-24,915477953
2015-10-25,747547489
2015-10-26,894189057
2015-10-27,517568165
2015-10-28,937246433
2015-10-29,649678316
2015-10-30,955122032
2015-10-31,790842634
2015-11-01,812116166
2015-11-02,862117179
2015-11-03,806678018
2015-11-04,644521138
2015-11-05,544522438
2015-11-06,869418994
2015-11-07,976603052
2015-11-08,534867394
2015-11-09,557624828
2015-11-10,634583536
2015-11-11,966657723
2015-11-12,809822713
2015-11-13,828258684
2015-11-14,605970203
2015-11-15,985651735
2015-11-16,909697508
2015-11-17,588295705
2015-11-18,890009943
2015-11-19,822041070
2015-11-20,703225029
2015-11-21,548949353
2015-11-22,939482429
2015-11-23,756111253
2015-11-24,505037659
2015-11-25,724654971
2015-11-26,646180251
2015-11-27,750921004
2015-11-28,874766187
2015-11-29,512936307
2015-11-30,847034595
2015-12-01,905466266
2015-12-02,753505730
2015-12-03,827699338
2015-12-04,914855952
2015-12-05,821080897
2015-12-06,691002570
2015-12-07,837163231
2015-12-08,781600189
2015-12-09,755390785
2015-12-10,807579605
2015-12-11,685468312
2015-12-12,680744798
2015-12-13,514736824
2015-12-14,816678599
2015-12-15,645500534
2015-12-16,936823501
2015-12-17,779481905
2015-12-18,871047987
2015-12-19,837190168
2015-12-20,779964845
2015-12-21,521903249
2015-12-22,639439506
2015-12-23,880499612
2015-12-24,765695574
2015-12-25,805965408
2015-12-26,783092154
2015-12-27,882278011
2015-12-28,702151084
2015-12-29,602689386
2015-12-30,836763097
2015-12-31,904029368
2016-01-01,619048365
2016-01-02,595965037
2016-01-03,693950509
2016-01-04,760306115
2016-01-05,603595791
2016-01-06,942107554
2016-01-07,957142848
2016-01-08,894887902
2016-01-09,881078744
2016-01-10,941867608
2016-01-11,736826706
2016-01-12,998824816
2016-01-13,502195247
2016-01-14,802459910
2016-01-15,741604216
2016-01-16,570457513
2016-01-17,856424117
2016-01-18,991552574
2016-01-19,980046646
2016-01-20,519599739
2016-01-21,782200316
2016-01-22,593098658
2016-01-23,519482021
2016-01-24,542641298
2016-01-25,764413331
2016-01-26,927608155
2016-01-27,730653362
2016-01-28,633343482
2016-01-29,564994143
2016-01-30,575115404
2016-01-31,819047800
2016-02-01,708394256
2016-02-02,783124478
2016-02-03,734535890
2016-02-04,678403723
2016-02-05,598606487
2016-02-06,973003891
2016-02-07,687718172
2016-02-08,641072936
2016-02-09,807903678
2016-02-10,604759203
2016-02-11,745065392
2016-02-12,829950485
2016-02-13,878509031
2016-02-14,782492717
2016-02-15,542008153
2016-02-16,613025413
2016-02-17,858796059
2016-02-18,934628576
2016-02-19,777904130
2016-02-20,650250994
2016-02-21,913619876
2016-02-22,598242083
2016-02-23,986249541
2016-02-24,653690558
2016-02-25,777909728
2016-02-26,779327764
2016-02-27,942395636
2016-02-28,689104544
2016-02-29,760037463
2016-03-01,910592851
2016-03-02,618592509
2016-03-03,760244284
2016-03-04,818587192
2016-03-05,946121365
2016-03-06,946682549
2016-03-07,587545983
2016-03-08,922569431
2016-03-09,865631958
2016-03-10,658077273
2016-03-11,985243337
2016-03-12,639141517
2016-03-13,843849218
2016-03-14,690644965
2016-03-15,585500215
2016-03-16,767828148
2016-03-17,837552405
2016-03-18,943219498
2016-03-19,883145677
2016-03-20,647756539
2016-03-21,702691993
2016-03-22,595285969
2016-03-23,700846912
2016-03-24,753416981
2016-03-25,730488635
2016-03-26,894025455
2016-03-27,814165469
2016-03-28,759056158
2016-03-29,599865937
2016-03-30,596277150
2016-03-31,848043604
2016-04-01,732491619
2016-04-02,955022578
2016-04-03,714062652
2016-04-04,865336585
2016-04-05,979537816
2016-04-06,804795809
2016-04-07,782703040
2016-04-08,885984395
2016-04-09,892773829
2016-04-10,664388639
2016-04-11,954476173
2016-04-12,508831187
2016-04-13,536300205
2016-04-14,977817669
2016-04-15,990736777
2016-04-16,933689641
2016-04-17,549600957
2016-04-18,937726185
2016-04-19,863865941
2016-04-20,655751668
2016-04-21,994370534
2016-04-22,650531152
2016-04-23,520742852
2016-04-24,698152246
2016-04-25,727736390
2016-04-26,515976159
2016-04-27,585061581
2016-04-28,789925798
2016-04-29,511230459
2016-04-30,685692116
2016-05-01,950619729
2016-05-02,618334017
2016-05-03,802707095
2016-05-04,956712525
2016-05-05,587255449
2016-05-06,845587761
2016-05-07,539173918
2016-05-08,943613059
2016-05-09,895684068
2016-05-10,636236997
2016-05-11,568364431
2016-05-12,786193256
2016-05-13,992997028
2016-05-14,735642695
2016-05-15,575763790
2016-05-16,810555342
2016-05-17,953788673
2016-05-18,528461026
2016-05-19,641849962
2016-05-20,833981038
2016-05-21,860602663
2016-05-22,773151291
2016-05-23,850044973
2016-05-24,840466461
2016-05-25,555794857
2016-05-26,716338671
2016-05-27,756325234
2016-05-28,654119718
2016-05-29,786173783
2016-05-30,908679630
2016-05-31,735683072
2016-06-01,870014241
2016-06-02,506616974
2016-06-03,810386912
2016-06-04,967937265
2016-06-05,657481180
2016-06-06,755389373
2016-06-07,554594116
2016-06-08,554897726
2016-06-09,706124664
2016-06-10,502392798
2016-06-11,707804746
2016-06-12,897098018
2016-06-13,906464474
2016-06-14,559250229
2016-06-15,546450820
2016-06-16,576818440
2016-06-17,528858517
2016-06-18,843839990
2016-06-19,790885171
2016-06-20,890694373
2016-06-21,503716822
2016-06-22,769420169
2016-06-23,848367003
2016-06-24,982316698
2016-06-25,518290101
2016-06-26,805188593
2016-06-27,668432731
2016-06-28,501556255
2016-06-29,681637637
2016-06-30,783037941
2016-07-01,936434033
2016-07-02,752951981
2016-07-03,811571971
2016-07-04,888055489
2016-07-05,513365458
2016-07-06,939005961
2016-07-07,600439999
2016-07-08,514923457
2016-07-09,638565912
2016-07-10,891099963
2016-07-11,918835678
2016-07-12,732005046
2016-07-13,663999435
2016-07-14,911700252
2016-07-15,773049494
2016-07-16,588736456
2016-07-17,974617532
2016-07-18,803543633
2016-07-19,849677162
2016-07-20,897349818
2016-07-21,606123622
2016-07-22,927326408
2016-07-23,726617476
2016-07-24,672540760
2016-07-25,813839402
2016-07-26,956395363
2016-07-27,534864670
2016-07-28,515612320
2016-07-29,776852494
2016-07-30,552747213
2016-07-31,855716741
2016-08-01,984577558
2016-08-02,663412109
2016-08-03,630876782
2016-08-04,896482550
2016-08-05,681178252
2016-08-06,836324014
2016-08-07,899814428
2016-08-08,974825144
2016-08-09,841565645
2016-08-10,740208003
2016-08-11,692659800
2016-08-12,539078535
2016-08-13,538157964
2016-08-14,908190180
2016-08-15,630544307
2016-08-16,551560698
2016-08-17,922565843
2016-08-18,979705616
2016-08-19,844561878
2016-08-20,514210590
2016-08-21,783550886
2016-08-22,928425049
2016-08-23,843562769
2016-08-24,725478141
2016-08-25,505437427
2016-08-26,575337715
2016-08-27,960898397
2016-08-28,733202373
2016-08-29,994000744
2016-08-30,706203496
2016-08-31,641000843
2016-09-01,842403707
2016-09-02,721293063
2016-09-03,714787880
2016-09-04,903786782
2016-09-05,994143966
2016-09-06,673893591
2016-09-07,706702868
2016-09-08,529004028
2016-09-09,507138928
2016-09-10,821370721
2016-09-11,500409313
2016-09-12,562722652
2016-09-13,629424741
2016-09-14,676358015
2016-09-15,878496124
2016-09-16,564519628
2016-09-17,508886343
2016-09-18,516092800
2016-09-19,501056039
2016-09-20,528652873
2016-09-21,991358574
2016-09-22,819741838
2016-09-23,782244771
2016-09-24,563977221
2016-09-25,881408139
2016-09-26,644020952
2016-09-27,727841776
2016-09-28,804455800
2016-09-29,691582516
2016-09-30,652832333
2016-10-01,577394364
2016-10-02,946062631
2016-10-03,822101171
2016-10-04,624815041
2016-10-05,970761240
2016-10-06,631425739
2016-10-07,884967470
2016-10-08,686336103
2016-10-09,624129909
2016-10-10,539425592
2016-10-11,853739985
2016-10-12,743093373
2016-10-13,890997643
2016-10-14,978468019
2016-10-15,835015926
2016-10-16,797700831
2016-10-17,891290786
2016-10-18,699085455
2016-10-19,611026504
2016-10-20,972607292
2016-10-21,530000559
2016-10-22,624908909
2016-10-23,842634510
2016-10-24,541018024
2016-10-25,692851994
2016-10-26,962882654
2016-10-27,913283144
2016-10-28,991343376
2016-10-29,687295994
2016-10-30,709015591
2016-10-31,794044383
2016-11-01,566100672
2016-11-02,814512961
2016-11-03,863755241
2016-11-04,763452694
2016-11-05,673062267
2016-11-06,907333760
2016-11-07,985961429
2016-11-08,937648062
2016-11-09,681035687
2016-11-10,856262570
2016-11-11,900722328
2016-11-12,873853540
2016-11-13,627661142
2016-11-14,642800004
2016-11-15,738060013
2016-11-16,563736387
2016-11-17,653925521
2016-11-18,709489563
2016-11-19,824023249
2016-11-20,902370250
2016-11-21,669788960
2016-11-22,549994053
2016-11-23,853657609
2016-11-24,676072181
2016-11-25,703824245
2016-11-26,832388452
2016-11-27,639088753
2016-11-28,609807268
2016-11-29,810438959
2016-11-30,563491413
2016-12-01,747801537
2016-12-02,777793519
2016-12-03,992542508
2016-12-04,638804313
2016-12-05,540817686
2016-12-06,916702484
2016-12-07,754873112
2016-12-08,755536846
2016-12-09,581661892
2016-12-10,929658063
2016-12-11,952412625
2016-12-12,956432915
2016-12-13,975505488
2016-12-14,511007350
2016-12-15,664282663
2016-12-16,738833636
2016-12-17,629423676
2016-12-18,927539528
2016-12-19,921308052
2016-12-20,980042470
2016-12-21,835192938
2016-12-22,914895837
2016-12-23,685836562
2016-12-24,748600185
2016-12-25,710155104
2016-12-26,569480503
2016-12-27,951322848
2016-12-28,744511255
2016-12-29,712660713
2016-12-30,699401671
2016-12-31,721268995
2017-01-01,629612603
2017-01-02,612313144
2017-01-03,938821588
2017-01-04,942522129
2017-01-05,995005377
2017-01-06,519820260
2017-01-07,751520275
2017-01-08,899850688
2017-01-09,579348466
2017-01-10,920367779
2017-01-11,505029736
2017-01-12,775674318
2017-01-13,744948338
2017-01-14,698307187
2017-01-15,959952379
2017-01-16,844558906
2017-01-17,719551000
2017-01-18,516051270
2017-01-19,912640160
2017-01-20,734703095
2017-01-21,857726073
2017-01-22,706796204
2017-01-23,874201093
2017-01-24,527676229
2017-01-25,957501567
2017-01-26,639616421
2017-01-27,932942378
2017-01-28,899964270
2017-01-29,967506348
2017-01-30,586949678
2017-01-31,956350373
2017-02-01,745417737
2017-02-02,908031417
2017-02-03,843386821
2017-02-04,743577324
2017-02-05,702750701
2017-02-06,590135933
2017-02-07,750278222
2017-02-08,834756974
2017-02-09,994273577
2017-02-10,555552699
2017-02-11,994607392
2017-02-12,613577737
2017-02-13,562417471
2017-02-14,809235633
2017-02-15,564783744
2017-02-16,914311964
2017-02-17,608284887
2017-02-18,657702623
2017-02-19,581982582
2017-02-20,545227217
2017-02-21,917426266
2017-02-22,808206825
2017-02-23,610105420
2017-02-24,757392804
2017-02-25,914960427
2017-02-26,909690774
2017-02-27,606555952
2017-02-28,991324082
2017-03-01,828146422
2017-03-02,861202002
2017-03-03,935122894
2017-03-04,780862061
2017-03-05,748200555
2017-03-06,952259943
2017-03-07,848794520
2017-03-08,807344148
2017-03-09,754655534
2017-03-10,785962294
2017-03-11,738312159
2017-03-12,587763979
2017-03-13,935925604
2017-03-14,739473353
2017-03-15,739235654
2017-03-16,787968937
2017-03-17,643804176
2017-03-18,546116519
2017-03-19,902406537
2017-03-20,916479089
2017-03-21,500468235
2017-03-22,512584874
2017-03-23,538291389
2017-03-24,562335062
2017-03-25,622975108
2017-03-26,653959309
2017-03-27,675459597
2017-03-28,725030596
2017-03-29,772754117
2017-03-30,859952186
2017-03-31,918492457
2017-04-01,814986638
2017-04-02,856821732
2017-04-03,950735375
2017-04-04,694134018
2017-04-05,511457683
2017-04-06,851478450
2017-04-07,683336722
2017-04-08,904283949
2017-04-09,691425857
2017-04-10,837256514
2017-04-11,675520957
2017-04-12,535129074
2017-04-13,604846280
2017-04-14,539249088
2017-04-15,728975683
2017-04-16,700303755
2017-04-17,573909283
2017-04-18,679424118
2017-04-19,693968629
2017-04-20,557474991
2017-04-21,898092054
2017-04-22,574759889
2017-04-23,964779795
2017-04-24,976403807
2017-04-25,822749369
2017-04-26,741251375
2017-04-27,551778709
2017-04-28,571065658
2017-04-29,692819495
2017-04-30,536623260
2017-05-01,575813670
2017-05-02,893697593
2017-05-03,844753021
2017-05-04,582666084
2017-05-05,955568357
2017-05-06,584259662
2017-05-07,509858034
2017-05-08,639082513
2017-05-09,507230367
2017-05-10,600521230
2017-05-11,868861700
2017-05-12,561098208
2017-05-13,553876886
2017-05-14,978032273
2017-05-15,952296036
2017-05-16,738230973
2017-05-17,838350085
2017-05-18,641602536
2017-05-19,671224402
2017-05-20,963116193
2017-05-21,569121924
2017-05-22,908893915
2017-05-23,635938785
2017-05-24,734225784
2017-05-25,519850164
2017-05-26,728469120
2017-05-27,675062548
2017-05-28,578875521
2017-05-29,636572132
2017-05-30,829698464
2017-05-31,899312230
2017-06-01,962546217
2017-06-02,857811029
2017-06-03,829812634
2017-06-04,699949538
2017-06-05,880224583
2017-06-06,950403373
2017-06-07,634015863
2017-06-08,781973382
2017-06-09,643218100
2017-06-10,510335031
2017-06-11,645635865
2017-06-12,838049772
2017-06-13,537577735
2017-06-14,929435731
2017-06-15,638722817
2017-06-16,829159363
2017-06-17,883909785
2017-06-18,953817153
2017-06-19,777194717
2017-06-20,886688392
2017-06-21,904784365
2017-06-22,539364378
2017-06-23,734384680
2017-06-24,655364516
2017-06-25,719911758
2017-06-26,577344223
2017-06-27,749675499
2017-06-28,660626335
2017-06-29,696634008
2017-06-30,518500594
2017-07-01,846198893
2017-07-02,918585063
2017-07-03,625377472
2017-07-04,601056960
2017-07-05,767482300
2017-07-06,670496372
2017-07-07,583978818
2017-07-08,807458069
2017-07-09,656552595
2017-07-10,930660629
2017-07-11,614014087
2017-07-12,705669873
2017-07-13,819747632
2017-07-14,881321926
2017-07-15,677341036
2017-07-16,835076439
2017-07-17,617166816
2017-07-18,869365197
2017-07-19,677625383
2017-07-20,882309938
2017-07-21,759460175
2017-07-22,766717981
2017-07-23,727432183
2017-07-24,516675239
2017-07-25,802000000
2017-07-26,716798749
2017-07-27,724755665
2017-07-28,685231308
2017-07-29,574635633
2017-07-30,534545422
2017-07-31,548034364
2017-08-01,793877302
2017-08-02,625748355
2017-08-03,634986721
2017-08-04,912742994
2017-08-05,618217104
2017-08-06,687955430
2017-08-07,518845110
2017-08-08,793423685
2017-08-09,784374147
2017-08-10,509434384
2017-08-11,783696005
2017-08-12,857728624
2017-08-13,780688705
2017-08-14,812496430
2017-08-15,686324546
2017-08-16,691827421
2017-08-17,650459382
2017-08-18,901129060
2017-08-19,673248146
2017-08-20,577606339
2017-08-21,810076780
2017-08-22,580733400
2017-08-23,614562266
2017-08-24,585736160
2017-08-25,721523705
2017-08-26,795392579
2017-08-27,964265877
2017-08-28,574356213
2017-08-29,839531788
2017-08-30,912333093
2017-08-31,849795914
2017-09-01,618577030
2017-09-02,823698977
2017-09-03,776014172
2017-09-04,720965473
2017-09-05,812758375
2017-09-06,782940493
2017-09-07,565522725
2017-09-08,899691594
2017-09-09,854732178
2017-09-10,600661284
2017-09-11,874569772
2017-09-12,898959563
2017-09-13,994659762
2017-09-14,645556180
2017-09-15,900588338
2017-09-16,894702059
2017-09-17,917640036
2017-09-18,870762582
2017-09-19,795119071
2017-09-20,733662698
2017-09-21,533249005
2017-09-22,816546050
2017-09-23,826384161
2017-09-24,592614796
2017-09-25,620552056
2017-09-26,929891632
2017-09-27,776933931
2017-09-28,524955737
2017-09-29,873599737
2017-09-30,669160541
2017-10-01,803642555
2017-10-02,948753567
2017-10-03,663591881
2017-10-04,534053390
2017-10-05,626569210
2017-10-06,889473247
2017-10-07,751093728
2017-10-08,559783399
2017-10-09,869434920
2017-10-10,575045883
2017-10-11,643394272
2017-10-12,839720353
2017-10-13,800806690
2017-10-14,768640858
2017-10-15,790055167
2017-10-16,518026185
2017-10-17,512356967
2017-10-18,677292240
2017-10-19,550492850
2017-10-20,503652756
2017-10-21,516842322
2017-10-22,862087450
2017-10-23,773850098
2017-10-24,594261495
2017-10-25,734586027
2017-10-26,746507757
2017-10-27,658185294
2017-10-28,603385294
2017-10-29,693357917
2017-10-30,702259845
2017-10-31,600123696
2017-11-01,578736290
2017-11-02,588384119
2017-11-03,968319310
2017-11-04,570411190
2017-11-05,531422323
2017-11-06,592982885
2017-11-07,883113487
2017-11-08,682724261
2017-11-09,691972376
2017-11-10,867033445
2017-11-11,769980629
2017-11-12,518635003
2017-11-13,959810091
2017-11-14,884187326
2017-11-15,565011533
2017-11-16,733546591
2017-11-17,990420445
2017-11-18,575546024
2017-11-19,727406245
2017-11-20,761854370
2017-11-21,777881205
2017-11-22,877528163
2017-11-23,516654770
2017-11-24,733174019
2017-11-25,613752379
2017-11-26,868440599
2017-11-27,557017954
2017-11-28,832550097
2017-11-29,659818953
2017-11-30,607500511
2017-12-01,849893546
2017-12-02,762252991
2017-12-03,967895637
2017-12-04,855567488
2017-12-05,947238582
2017-12-06,800098143
2017-12-07,540209656
2017-12-08,980700719
2017-12-09,564869619
2017-12-10,772426172
2017-12-11,737314396
2017-12-12,850167319
2017-12-13,949388946
2017-12-14,948679097
2017-12-15,699738362
2017-12-16,755052482
2017-12-17,833332303
2017-12-18,678920655
2017-12-19,629788468
2017-12-20,978622623
2017-12-21,973200097
2017-12-22,956642362
2017-12-23,748695808
2017-12-24,619716584
2017-12-25,965776035
2017-12-26,897355697
2017-12-27,636368002
2017-12-28,779274289
2017-12-29,854085833
2017-12-30,656106806
2017-12-31,872892256
2018-01-01,580831315
2018-01-02,704809975
2018-01-03,592479512
2018-01-04,548473661
2018-01-05,568358133
2018-01-06,783644961
2018-01-07,869239466
2018-01-08,916779441
2018-01-09,997643178
2018-01-10,975447804
2018-01-11,773583675
2018-01-12,616518394
2018-01-13,953186997
2018-01-14,913996653
2018-01-15,742875528
2018-01-16,700168787
2018-01-17,829406217
2018-01-18,713765885
2018-01-19,581839974
2018-01-20,555949254
2018-01-21,504695130
2018-01-22,816088902
2018-01-23,770649022
2018-01-24,683204874
2018-01-25,554564174
2018-01-26,677865035
2018-01-27,935792520
2018-01-28,545364840
2018-01-29,682861776
2018-01-30,626741447
2018-01-31,591576932
2018-02-01,877108381
2018-02-02,621514175
2018-02-03,805823360
2018-02-04,870958367
2018-02-05,637372906
2018-02-06,572407898
2018-02-07,672429960
2018-02-08,824486226
2018-02-09,511483896
2018-02-10,814403709
2018-02-11,514774446
2018-02-12,906465146
2018-02-13,668547722
2018-02-14,860064714
2018-02-15,657732493
2018-02-16,612235152
2018-02-17,526813742
2018-02-18,688112498
2018-02-19,657840722
2018-02-20,795630154
2018-02-21,792134192
2018-02-22,575484632
2018-02-23,788747871
2018-02-24,750321596
2018-02-25,619821120
2018-02-26,743583191
2018-02-27,808447043
2018-02-28,974162261
2018-03-01,668188073
2018-03-02,616678906
2018-03-03,928329072
2018-03-04,669131285
2018-03-05,799123277
2018-03-06,708124462
2018-03-07,754347937
2018-03-08,555840444
2018-03-09,856688423
2018-03-10,708924875
2018-03-11,880019915
2018-03-12,696253501
2018-03-13,641475215
2018-03-14,986124343
2018-03-15,889390390
2018-03-16,563028168
2018-03-17,639871482
2018-03-18,863103123
2018-03-19,785417633
2018-03-20,827849310
2018-03-21,631256396
2018-03-22,567858355
2018-03-23,742207399
2018-03-24,773476448
2018-03-25,983372390
2018-03-26,635907978
2018-03-27,784527853
2018-03-28,974630942
2018-03-29,685556072
2018-03-30,526353814
2018-03-31,592666080
2018-04-01,592871315
2018-04-02,726855845
2018-04-03,879476639
2018-04-04,756685488
2018-04-05,857376265
2018-04-06,802432131
2018-04-07,528742102
2018-04-08,854402763
2018-04-09,575693131
2018-04-10,553053781
2018-04-11,843019539
2018-04-12,618181384
2018-04-13,530375939
2018-04-14,743814805
2018-04-15,700596363
2018-04-16,893282947
2018-04-17,577268734
2018-04-18,873854089
2018-04-19,882210543
2018-04-20,694480827
2018-04-21,903591073
2018-04-22,821410157
2018-04-23,631169533
